Date,average_price,total_volume_sold,small,medium,large,type
2015-11-01,1.55,2738.24,14.25,92.6,0,organic
2015-10-25,1.55,3021.45,20.19,123.59,0,organic
2015-10-18,1.57,3334.38,14.26,159.32,0,organic
2015-10-11,1.52,4176.1,16.64,47.43,0,organic
2015-10-04,1.55,3447.03,29.73,177.18,0,organic
2015-09-27,1.58,1477.67,10.71,71.37,0,organic
2015-09-20,1.56,3291.61,33.31,127.31,0,organic
2015-09-13,1.55,4265.98,19.04,139.85,0,organic
2015-09-06,1.53,5283.38,14.28,92.4,0,organic
2015-08-30,1.62,1771.59,21.42,124.01,0,organic
2015-08-23,1.57,3681.62,19.03,181.17,0,organic
2015-08-16,1.89,716.29,46.05,154.22,0,organic
2015-08-09,1.6,2743.42,30.97,188.59,0,organic
2015-08-02,1.86,3348.4,78.56,154.19,0,organic
2015-07-26,1.87,3413.88,80,154.75,0,organic
2015-07-19,1.91,1728.99,56.05,123.39,0,organic
2015-07-12,2.02,614.3,90.49,103.52,0,organic
2015-07-05,1.91,1439.39,70.11,149.73,0,organic
2015-06-28,1.83,3567.3,49.83,125.23,0,organic
2015-06-21,1.9,1187.71,56.78,126.69,0,organic
2015-06-14,1.83,3436.93,71.91,137.92,0,organic
2015-06-07,1.8,4777.04,45.84,167.38,0,organic
2015-05-31,1.79,5018.44,42.61,173.27,0,organic
2015-05-24,1.8,5016.96,33.04,169.92,0,organic
2015-05-17,1.79,5111.52,30.55,196.22,0,organic
2015-05-10,1.85,2161.08,32.79,183.76,0,organic
2015-05-03,1.81,3647.7,63.02,168.13,0,organic
2015-04-26,1.84,2560.97,29.08,204.73,0,organic
2015-04-19,1.83,2731.48,38.27,156.12,0,organic
2015-04-12,1.79,3473.94,30.13,145.17,0,organic
2015-04-05,1.8,2585.22,16.21,131.49,0,organic
2015-03-29,1.83,1642.66,13.88,128.39,0,organic
2015-03-22,1.93,530.96,0,147.63,0,organic
2015-03-15,1.79,712.4,4.64,130.35,0,organic
2015-03-08,1.56,2163.15,9.28,94.74,0,organic
2015-03-01,1.55,3520.47,17.44,126.08,0,organic
2015-02-22,1.53,5821.39,32.64,92.08,0,organic
2015-02-15,1.65,1269.74,12.86,123.93,0,organic
2015-02-08,1.54,3414.8,24.6,115.96,0,organic
2015-02-01,1.55,2808.55,18.78,102.35,0,organic
2015-01-25,1.6,1480.91,16.46,90.53,0,organic
2015-01-18,1.64,1426.87,91.85,137.49,0,organic
2015-01-11,1.59,2078.49,0,143.51,0,organic
2015-01-04,1.73,379.82,0,59.82,0,organic
2015-12-27,1.45,98576.63,14306.68,50893.97,0,organic
2015-12-20,1.35,99793.55,12746.47,48195.95,1.52,organic
2015-12-13,1.39,98605.4,13609.24,46518.56,3.05,organic
2015-12-06,1.48,91211.53,17839.96,47527.65,1.53,organic
2015-11-29,1.75,83415.54,13195.19,48229.29,0,organic
2015-11-22,1.6,89062.36,14803.41,51282.8,0,organic
2015-11-15,1.59,97265.23,16244.94,59089.47,0,organic
2015-11-08,1.66,101320.15,17074.6,62469.04,0,organic
2015-11-01,1.6,104331.19,20050.21,63408.14,0,organic
2015-10-25,1.64,103918.03,20902.94,66867.39,0,organic
2015-10-18,2.01,73799.28,15960.2,48820.15,3.09,organic
2015-10-11,2.07,70004.38,14400.49,48933.21,3.1,organic
2015-10-04,2,81751.48,18414.61,57015.39,0,organic
2015-09-27,1.85,80734.58,20639.23,50992.3,0,organic
2015-09-20,1.92,94267.54,28489.91,60941.41,0,organic
2015-09-13,1.97,95230.68,34760.74,54821.89,0,organic
2015-09-06,1.99,88963.61,23875.92,56393.97,0,organic
2015-08-30,1.98,90125.42,23449.1,55879.18,0,organic
2015-08-23,1.85,107431.24,30454.79,63850.97,3.11,organic
2015-08-16,1.96,90240.43,24630.76,52035.43,0,organic
2015-08-09,2.03,86211.24,23147.23,52640.84,0,organic
2015-08-02,1.99,89435.6,26067.67,54133.2,0,organic
2015-07-26,1.93,98449.84,31604.24,57990.08,0,organic
2015-07-19,1.89,103081.23,33422.15,59794.77,0,organic
2015-07-12,1.8,115063.87,45482.88,60702.07,3.11,organic
2015-07-05,1.67,135522.65,50367.92,74571.56,18.66,organic
2015-06-28,1.67,116913.79,46841.35,61727.62,0,organic
2015-06-21,1.69,116908.54,51294.9,55597.45,3.09,organic
2015-06-14,1.68,116322.44,51607.99,54937.64,43.18,organic
2015-06-07,1.67,114406.15,49301.79,52704.34,6.16,organic
2015-05-31,1.5,119999.12,52846.87,53628.31,0,organic
2015-05-24,1.5,135543.89,60597.97,63560.02,0,organic
2015-05-17,1.49,133759.31,65830.84,56261.16,0,organic
2015-05-10,1.4,160570.28,77103.7,70434.57,0,organic
2015-05-03,1.48,119059.56,54176.97,51542.88,0,organic
2015-04-26,1.5,128166.45,63539.73,51223.93,0,organic
2015-04-19,1.52,123851.34,55948.06,57078.01,1.49,organic
2015-04-12,1.5,119549.28,59861.05,49554.48,0,organic
2015-04-05,1.52,120814.24,57082.3,51295.72,0,organic
2015-03-29,1.53,111423.89,56829.47,44390.86,0,organic
2015-03-22,1.3,112284.57,64969.37,40012.49,0,organic
2015-03-15,1.52,94419.17,65441.32,21855.14,0,organic
2015-03-08,1.48,108346.9,75016.11,21619.82,0,organic
2015-03-01,1.15,250298.58,178033.64,59786.79,0,organic
2015-02-22,1.41,136421.88,102232.31,25715.73,0,organic
2015-02-15,1.52,116499.36,85444.97,21689.75,0,organic
2015-02-08,1.35,132790.41,94440.9,24587.9,0,organic
2015-02-01,1.11,196031.9,142332.45,41999.51,2.92,organic
2015-01-25,1.3,121698.02,80952.24,28216.13,0,organic
2015-01-18,1.24,195207.6,123138.29,58616.16,0,organic
2015-01-11,1.1,158110.68,123712.51,25975.27,1.47,organic
2015-01-04,1.24,142349.77,107490.73,25711.96,2.93,organic
2015-12-27,1.9,2948.39,389.52,1416.49,682.38,organic
2015-12-20,1.9,2940.47,326.79,1462.14,604.87,organic
2015-12-13,1.9,2720.17,321.35,1353.35,527.18,organic
2015-12-06,1.95,2487.94,162.31,1278.07,577.56,organic
2015-11-29,1.96,2617.44,142.69,1404.09,638.12,organic
2015-11-22,1.97,2798.21,234.13,1454.12,728.78,organic
2015-11-15,1.94,3002.61,244.63,1295.86,828.52,organic
2015-11-08,1.91,3103.1,332.85,1195.59,751.01,organic
2015-11-01,1.92,3507.63,317.46,1300.88,1100.02,organic
2015-10-25,1.93,3851.01,342.3,1551.67,1123.58,organic
2015-10-18,1.97,3681.19,336.37,1394,1143.22,organic
2015-10-11,1.94,3614.95,253.41,1370.54,1016.7,organic
2015-10-04,2.06,3480.18,337.52,1218.57,808.84,organic
2015-09-27,2.16,2965.81,291.76,1201.29,867.01,organic
2015-09-20,1.97,4103.72,307.22,1181.6,842.48,organic
2015-09-13,2.02,3992.43,327.06,1255.8,928.56,organic
2015-09-06,2.01,4259.63,250.27,1331.42,1018.35,organic
2015-08-30,2.01,4203.2,274.43,1401.28,1025.96,organic
2015-08-23,2.06,4602.39,272.26,1766.07,1193.83,organic
2015-08-16,2.04,4279.91,150.98,1496.03,1269.58,organic
2015-08-09,1.98,4920.3,374.39,2116.41,1410.55,organic
2015-08-02,2.11,3977.77,358.91,1441.63,1083.55,organic
2015-07-26,2.08,3206.72,228.17,1265.39,861.44,organic
2015-07-19,2.05,3885.45,199.61,1516.86,1018.6,organic
2015-07-12,2.13,3962.07,287.98,1458.03,1144.44,organic
2015-07-05,2.16,3669.96,278.99,1514.86,1196.67,organic
2015-06-28,2.15,3823.73,414.23,1740.69,1016.64,organic
2015-06-21,2.19,3425.95,336.07,1506.6,1081.37,organic
2015-06-14,2.06,4040.75,325.75,1432.84,1059.26,organic
2015-06-07,2.02,4369.42,278.55,1378.4,1159.44,organic
2015-05-31,2.14,4092.07,335.32,1524.77,1348.57,organic
2015-05-24,2.07,4774.56,405,1601.85,1473.53,organic
2015-05-17,1.26,11088.2,476.58,4780.37,4975.49,organic
2015-05-10,2.05,4245.72,465.84,1282.98,1191.26,organic
2015-05-03,1.8,4635.16,265.21,1499.19,1856.14,organic
2015-04-26,2.18,3471.08,295.75,1054.18,1150.52,organic
2015-04-19,2.06,4163.99,234,1311.9,1400.1,organic
2015-04-12,2.12,3870.58,255.73,1460.35,1256.22,organic
2015-04-05,2.08,3643.37,303.66,1235.08,1127.82,organic
2015-03-29,1.96,3493.98,267.8,1467.6,1227.69,organic
2015-03-22,1.9,4289.1,329.84,1603.42,1221.87,organic
2015-03-15,1.87,3890.97,205.39,1300.42,1102.84,organic
2015-03-08,1.84,4143.11,215.98,1312.61,1163.42,organic
2015-03-01,1.9,3545.33,189.99,1371.06,1099.96,organic
2015-02-22,1.9,3180.29,198.13,1119.06,992.87,organic
2015-02-15,1.92,3125.59,219.08,1098.75,1056.49,organic
2015-02-08,1.87,4011.02,188.23,1382.91,1092.82,organic
2015-02-01,1.93,3557.34,210.49,1244.18,1457.98,organic
2015-01-25,2.29,2694.11,347.67,956.65,920.11,organic
2015-01-18,2.15,2697.81,346.76,744.32,766.41,organic
2015-01-11,2.29,2390.22,155.92,969.82,832.7,organic
2015-01-04,2.13,2965.62,151.7,882.52,905.77,organic
2015-12-27,1.58,20995.37,1064.71,19320.66,0,organic
2015-12-20,1.58,22452.3,730.65,21574.99,0,organic
2015-12-13,1.59,24059.71,876.48,23109.9,0,organic
2015-12-06,1.59,27081.13,819.66,26104.8,0,organic
2015-11-29,1.59,22168.32,457.29,21677.7,0,organic
2015-11-22,1.57,24095.66,716.68,23255.65,0,organic
2015-11-15,1.58,25759.36,609.3,24890.06,0,organic
2015-11-08,1.59,26247.16,643.23,24713.93,0,organic
2015-11-01,1.6,24450.48,936.9,23373.58,0,organic
2015-10-25,1.61,22648.93,1033.01,21495.92,0,organic
2015-10-18,1.79,19818.98,1237.5,18374.81,0,organic
2015-10-11,1.69,19520.71,933.6,18480.44,0,organic
2015-10-04,1.78,20398.64,787.1,19394.87,0,organic
2015-09-27,1.67,24311.76,1213.4,23051.69,0,organic
2015-09-20,1.6,26935.23,1188.26,25203.64,0,organic
2015-09-13,1.61,27327.18,985.56,26008.45,0,organic
2015-09-06,1.61,28269.21,1283.81,26272.22,0,organic
2015-08-30,1.6,30663.55,1065.92,29017.63,0,organic
2015-08-23,1.61,31623.52,1517.15,29613.04,0,organic
2015-08-16,1.62,29458.3,1142.46,27912.51,0,organic
2015-08-09,1.62,28253.94,1173.62,26743.66,0,organic
2015-08-02,1.59,27490.93,614.02,26526.91,0,organic
2015-07-26,1.62,26098.32,401.96,25320.55,0,organic
2015-07-19,1.65,19677.2,562.05,18741.42,0,organic
2015-07-12,1.66,18945.72,253.02,18087.09,0,organic
2015-07-05,1.67,19704.96,186.43,18998.53,0,organic
2015-06-28,1.68,18877.36,576.78,18163.91,0,organic
2015-06-21,1.82,16136.49,655.45,15171.04,0,organic
2015-06-14,1.87,18374.82,502.87,17175.28,0,organic
2015-06-07,1.85,19636.24,857.74,18325.17,0,organic
2015-05-31,1.85,18625.81,599.1,17156.71,0,organic
2015-05-24,1.86,20871.17,552.15,19632.59,0,organic
2015-05-17,1.57,24727.46,201.46,24405.82,0,organic
2015-05-10,1.47,27146.38,455.63,23858.81,0,organic
2015-05-03,1.51,27210.49,672.05,26198.44,0,organic
2015-04-26,1.51,31932.1,920.16,30398.61,0,organic
2015-04-19,1.55,27489.48,614.18,25888.63,0,organic
2015-04-12,1.3,88346.47,722.16,86707.64,0,organic
2015-04-05,1.65,21064.17,112.46,20035.04,0,organic
2015-03-29,1.66,15545.06,119.66,14605.4,0,organic
2015-03-22,1.67,16076.52,436.1,15367.09,0,organic
2015-03-15,1.64,15001.33,990.98,12767.2,0,organic
2015-03-08,1.62,16545.05,818.74,13266.68,0,organic
2015-03-01,1.82,11842.47,637.51,9823.85,0,organic
2015-02-22,1.83,10235.09,511.72,8648.92,0,organic
2015-02-15,1.81,10575.65,948.53,8233.79,0,organic
2015-02-08,1.78,9910.84,1224.22,6971.06,0,organic
2015-02-01,1.52,14391.05,1363.35,11835.47,0,organic
2015-01-25,1.83,10951.51,711.63,9515.44,0,organic
2015-01-18,1.81,12499.87,1154.81,10830.61,0,organic
2015-01-11,1.79,12915.74,1426.75,10900.1,0,organic
2015-01-04,1.49,17723.17,1189.35,15628.27,0,organic
2015-12-27,1.43,7088.36,249.94,5919.28,0,organic
2015-12-20,1.47,7113.17,303.65,6449.34,0,organic
2015-12-13,1.32,8699.18,307.35,6153.05,0,organic
2015-12-06,1.48,8656.18,234.08,7004.43,0,organic
2015-11-29,1.5,7189.95,284.13,6272.44,0,organic
2015-11-22,1.36,8662.14,336.76,7558.29,0,organic
2015-11-15,1.2,8896.59,338.88,7249.58,0,organic
2015-11-08,1.3,10407.9,339.94,7705.72,0,organic
2015-11-01,1.61,9499.24,287.24,7556.8,0,organic
2015-10-25,1.56,10526.95,416.07,8846.71,0,organic
2015-10-18,1.5,12023.56,259.83,9299.99,0,organic
2015-10-11,1.66,9860.75,304.48,8500.97,0,organic
2015-10-04,1.54,10231.74,341.89,8519,0,organic
2015-09-27,1.46,10508.73,329.58,9461.16,0,organic
2015-09-20,1.58,12915.37,379.74,12416.63,0,organic
2015-09-13,1.59,14448.15,458.07,12290.62,0,organic
2015-09-06,1.62,15010.83,517.66,13286.9,0,organic
2015-08-30,1.56,14000.96,459.35,11740.46,0,organic
2015-08-23,1.58,14963.77,433.88,13036.74,0,organic
2015-08-16,1.66,15095.2,252.24,13919.8,0,organic
2015-08-09,1.59,14774.26,289.65,12902.16,0,organic
2015-08-02,1.62,15286.4,198.92,14035.28,0,organic
2015-07-26,1.63,15050.08,253.43,12357.79,0,organic
2015-07-19,1.66,14741.72,230.06,11663.77,0,organic
2015-07-12,1.56,14507.57,241.98,11177.28,0,organic
2015-07-05,1.59,15077.62,250.57,12154.91,0,organic
2015-06-28,1.49,12523.04,313.32,11312.15,0,organic
2015-06-21,1.39,13791.64,318.95,11779.34,0,organic
2015-06-14,1.34,15445.59,225.1,12225.64,0,organic
2015-06-07,1.46,12893.69,209.83,11403.27,0,organic
2015-05-31,1.47,14240.44,247.34,12167.6,0,organic
2015-05-24,1.48,14589.17,303.66,13023.85,0,organic
2015-05-17,1.27,16389.19,283.38,10504.29,0,organic
2015-05-10,1.43,15989.61,285.62,11539.26,0,organic
2015-05-03,1.42,14145.51,248.06,11260.77,0,organic
2015-04-26,1.36,16289.6,256.76,13336.25,0,organic
2015-04-19,1.46,15386.2,374.37,13907.82,0,organic
2015-04-12,1.49,13607.83,272.3,12556.25,0,organic
2015-04-05,1.22,16010.39,279.01,12842.34,0,organic
2015-03-29,1.27,13809.65,344.26,12693.87,0,organic
2015-03-22,1.25,13781.05,376.93,13270.16,0,organic
2015-03-15,1.22,12310.3,237.38,11231.53,0,organic
2015-03-08,1.17,13070.44,251.86,9304.08,0,organic
2015-03-01,1.24,10963.48,271.44,9758.15,0,organic
2015-02-22,1.23,11254.29,258.35,9998.18,0,organic
2015-02-15,1.22,10742.08,264.74,9452.15,0,organic
2015-02-08,1.24,10351.99,225.93,8949.13,0,organic
2015-02-01,1.19,10707.5,218.51,9140.29,0,organic
2015-01-25,1.26,10191.82,220.4,8150.22,0,organic
2015-01-18,1.37,10051.4,282.08,9374.23,0,organic
2015-01-11,1.32,11313.77,209.52,10352.17,0,organic
2015-01-04,1.34,8764.33,144.47,6921.75,0,organic
2015-12-27,1.53,2970.79,289.7,1781.31,0,organic
2015-12-20,1.67,2002.61,242.01,1474.26,0,organic
2015-12-13,1.59,2253.92,330.43,1469.69,0,organic
2015-12-06,1.52,3535.8,469.17,2218.83,2.23,organic
2015-11-29,1.48,3305.78,452.86,2326.79,0,organic
2015-11-22,1.48,3636.86,522.57,2789.25,0,organic
2015-11-15,1.48,3595.02,570,2671.18,0,organic
2015-11-08,1.4,4144.82,443.1,2827.56,0,organic
2015-11-01,1.47,3834.42,393.15,2899.9,0,organic
2015-10-25,1.44,4010.32,577.08,2725.99,0,organic
2015-10-18,1.36,4135.76,502.82,2726.7,0,organic
2015-10-11,1.27,4403.09,463.25,2759.23,0,organic
2015-10-04,1.49,3592.22,505.59,2497.62,0,organic
2015-09-27,1.67,2404.66,486.97,1465.4,0,organic
2015-09-20,1.82,2435.16,511.87,1610.65,0,organic
2015-09-13,1.74,3900.18,639.76,2289.49,0,organic
2015-09-06,1.64,5450.41,549.36,3387.7,0,organic
2015-08-30,1.48,5070.79,773.57,2548.11,0,organic
2015-08-23,1.66,4806.35,593.95,2740.64,3.34,organic
2015-08-16,2.08,3554.43,378.55,2654.29,0,organic
2015-08-09,1.98,3184.94,303.49,2218.55,0,organic
2015-08-02,1.8,2749.93,337.96,1947.39,3.32,organic
2015-07-26,1.31,4288.7,397.65,2337.28,0,organic
2015-07-19,1.46,4349,432.54,2342.56,0,organic
2015-07-12,1.01,6269.43,409.42,2453.22,0,organic
2015-07-05,1.31,5903.4,536.02,4088.38,0,organic
2015-06-28,1.35,4816.89,461.01,3362.89,2.23,organic
2015-06-21,1.35,5347.37,493.67,3524.91,1.12,organic
2015-06-14,1.5,4520.37,431.69,2970.35,0,organic
2015-06-07,1.21,6028.43,322.05,2720.68,0,organic
2015-05-31,1.49,5950.91,410.92,3627.94,0,organic
2015-05-24,1.51,5360.41,463.76,3593,0,organic
2015-05-17,1.21,4754.7,560.26,2085.96,0,organic
2015-05-10,0.81,29694.82,967.36,17214.8,1.11,organic
2015-05-03,0.89,28020.38,961.24,18774.04,2.21,organic
2015-04-26,1.57,4883.55,408.44,3284.07,0,organic
2015-04-19,1.47,4844.5,287.16,3203.91,0,organic
2015-04-12,1.66,4628.41,383.43,3479.25,0,organic
2015-04-05,1.38,5289.64,403.53,2859.4,0,organic
2015-03-29,1.79,3464.77,369.21,2347.69,0,organic
2015-03-22,1.91,2294.07,343.29,1775.29,0,organic
2015-03-15,1.65,3385.11,406.97,2060.4,0,organic
2015-03-08,1.84,4518.71,317.1,2943.26,7.45,organic
2015-03-01,1.86,4054.67,397.22,2681.49,0,organic
2015-02-22,1.79,3933.81,589.45,2581.64,0,organic
2015-02-15,1.64,4283.56,374.59,2597.56,0,organic
2015-02-08,1.78,3483.64,285.2,2071.17,0,organic
2015-02-01,1.63,4215.96,432.24,2985.02,0,organic
2015-01-25,1.67,4847.86,350.39,3650.73,0,organic
2015-01-18,1.84,4027.45,279.22,2959.75,0,organic
2015-01-11,1.68,4193.17,349.17,3226.58,0,organic
2015-01-04,1.44,3930.94,358.05,2432.81,0,organic
2015-12-27,1.33,10860.07,5921.12,421.38,0,organic
2015-12-20,1.38,11128.3,5742.81,384.49,0,organic
2015-12-13,1.43,12224.14,6036.65,389.17,0,organic
2015-12-06,1.48,10458.62,5582.56,401.5,0,organic
2015-11-29,1.46,9412.9,5706.47,278.7,0,organic
2015-11-22,1.46,10812.09,6189.69,271.59,0,organic
2015-11-15,1.36,11640.14,7099.89,416.6,0,organic
2015-11-08,1.46,11147.93,6807.09,441.15,0,organic
2015-11-01,1.41,12250.82,6449.72,268.05,0,organic
2015-10-25,1.48,13258.61,7509.17,329.44,0,organic
2015-10-18,1.39,11010.45,7657.06,253.39,0,organic
2015-10-11,1.48,10647.39,6628.99,378.41,0,organic
2015-10-04,1.49,10751.69,5675.04,446.65,0,organic
2015-09-27,1.48,12224.81,8224.68,303.47,0,organic
2015-09-20,1.47,12513.98,8023.81,240.17,0,organic
2015-09-13,1.48,12704.71,7561.87,362.7,0,organic
2015-09-06,1.46,12941.48,7399.01,347,0,organic
2015-08-30,1.36,14317.26,9720.71,348.71,0,organic
2015-08-23,1.36,17429.71,11090.91,565.77,0,organic
2015-08-16,1.45,13268.55,8229.01,694.8,0,organic
2015-08-09,1.4,16702.43,8961.35,999.37,0,organic
2015-08-02,1.31,12992.93,10686.21,522.44,36.97,organic
2015-07-26,1.14,12801.03,11536,337.16,0,organic
2015-07-19,1.29,11881.44,10492.38,499.9,0,organic
2015-07-12,1.27,11076.72,9757.92,444.54,0,organic
2015-07-05,1.3,13234.04,10979.75,459.19,0,organic
2015-06-28,1.33,11792.51,9252.18,434.28,0,organic
2015-06-21,1.37,9936.12,7968.59,486.7,0,organic
2015-06-14,1.35,9881.65,7806.7,512,0,organic
2015-06-07,1.35,9019,6952.15,356.44,0,organic
2015-05-31,1.38,9882.68,7376.1,398.95,0,organic
2015-05-24,1.36,12809.78,10061.35,430.17,0,organic
2015-05-17,1.35,11092.7,8380.26,445.77,0,organic
2015-05-10,1.39,10242.6,7874.84,351.09,0,organic
2015-05-03,1.37,6568.67,5350.74,207.93,0,organic
2015-04-26,1.34,9855.14,7679.05,379.42,0,organic
2015-04-19,1.35,12054.84,9552.71,525.47,0,organic
2015-04-12,1.39,11119.47,8189.75,526.38,0,organic
2015-04-05,1.36,11720.06,8239.86,486.87,0,organic
2015-03-29,1.36,9162.06,6160.98,467.75,0,organic
2015-03-22,1.29,13176.92,9505.21,765.04,0,organic
2015-03-15,1.34,11922.76,7889.79,659.64,0,organic
2015-03-08,1.39,8557.95,5946.47,498.15,0,organic
2015-03-01,1.29,17267.84,9540.52,850.65,0,organic
2015-02-22,1.38,15485.45,9117.48,851.3,0,organic
2015-02-15,1.41,10958.57,7081.47,827.1,0,organic
2015-02-08,1.35,10315.32,6135.93,826.06,0,organic
2015-02-01,1.24,12276.58,6669.52,1653.73,0,organic
2015-01-25,1.34,11247.71,7244.18,1390.2,0,organic
2015-01-18,1.28,12634.71,7556.77,871.27,0,organic
2015-01-11,1.35,12126.63,7136.34,1353.62,0,organic
2015-01-04,1.35,9895.96,4634.7,1647.92,0,organic
2015-12-27,1.43,23728.62,9299.54,2853.98,12.14,organic
2015-12-20,1.35,27173.38,9203.25,3262.41,4.42,organic
2015-12-13,1.36,24285.79,7419.99,3155.41,3.32,organic
2015-12-06,0.92,41324.9,3841.78,8059.68,33.27,organic
2015-11-29,0.88,56722.58,5178.73,11715.12,15.54,organic
2015-11-22,1.39,23094.34,6643.41,5729.32,30.25,organic
2015-11-15,1.33,23789.01,11293.76,3356.13,29.19,organic
2015-11-08,1.14,55351.03,37447.75,9325.92,36,organic
2015-11-01,1.26,29803.99,5850.87,6277.42,29.31,organic
2015-10-25,1.27,30032.31,1813.92,6320.58,36.17,organic
2015-10-18,1.3,25827.35,2156.55,5707.23,26.07,organic
2015-10-11,1.28,24738.5,2269.21,4720.12,26.14,organic
2015-10-04,1.25,28692.21,1368.83,5986.74,30.75,organic
2015-09-27,1.35,32925.13,5917.8,5527.24,30.8,organic
2015-09-20,1.36,25808.98,6109.72,3509.31,13.7,organic
2015-09-13,1.36,26282.03,5076.16,3584.05,28.59,organic
2015-09-06,1.43,27271.95,3820.97,5153.61,11.45,organic
2015-08-30,1.45,25122.55,5988.79,4070.46,24.06,organic
2015-08-23,1.46,37948.74,12000.67,6027.3,32.35,organic
2015-08-16,1.45,32252.93,10281.75,5062.53,10.4,organic
2015-08-09,1.44,34888.66,12490.9,3930.9,21.94,organic
2015-08-02,1.43,31424.93,10555.41,2962.63,23.09,organic
2015-07-26,1.43,28284.23,9085.94,2619.52,21.94,organic
2015-07-19,1.45,25375.78,9846.73,2604.75,23.09,organic
2015-07-12,1.44,27100.8,9772.47,3066.94,32.24,organic
2015-07-05,1.42,33660.46,9786.78,3058.6,11.49,organic
2015-06-28,1.44,30625.69,10715.21,2929.8,33.28,organic
2015-06-21,1.43,31954.94,9953.25,2917.93,21.75,organic
2015-06-14,1.44,33994.64,11488.79,4348.88,49.63,organic
2015-06-07,1.44,30890.93,11955.6,4701.62,48.34,organic
2015-05-31,1.43,33855.74,11232.12,4800.39,21.27,organic
2015-05-24,1.43,36082.44,13288.77,5497.61,18.94,organic
2015-05-17,1.22,45514.57,19911.52,8929.9,18.89,organic
2015-05-10,1.23,46949.06,19400.27,8573.27,45.43,organic
2015-05-03,1.03,139212.26,88780.66,36428.1,143.56,organic
2015-04-26,1.03,125507.76,75842.24,37729.4,268.3,organic
2015-04-19,1.44,23563.42,6897.03,4706.9,65.71,organic
2015-04-12,1.42,23701.5,6189.81,4728.75,20.72,organic
2015-04-05,1.42,34432.77,8696.59,6633.32,19.54,organic
2015-03-29,1.44,29105.69,5455.77,8344.01,8.64,organic
2015-03-22,1.39,29621.9,9365.64,8034.98,16.15,organic
2015-03-15,1.12,68533.2,27916.18,27507.13,27.89,organic
2015-03-08,1.09,70858.71,34792.41,26156.12,45.91,organic
2015-03-01,1.27,36086.54,15769.31,11650.03,14.93,organic
2015-02-22,1.4,24794.39,4987.23,6082.18,28.78,organic
2015-02-15,1.44,19660.58,2347.47,7061.55,12.76,organic
2015-02-08,1.4,22798.51,3017.93,7175.41,9.63,organic
2015-02-01,1.29,27527.63,4823.79,10709.5,104.48,organic
2015-01-25,1.33,22502.5,4271.13,8412.17,584.78,organic
2015-01-18,1.1,42234.91,5475.13,32538.95,42.01,organic
2015-01-11,1.28,30682.77,8855.89,15070.85,24.8,organic
2015-01-04,1.42,22480.07,3199.35,6916.72,7.56,organic
2015-12-27,1.61,6834.42,1276.73,3370.14,0,organic
